,Unnamed: 0.1,schedule_date,schedule_season,schedule_week,schedule_playoff,team_home,score_home,score_away,team_away,team_favorite_id,spread_favorite,over_under_line,stadium_x,stadium_neutral,weather_temperature,weather_wind_mph,game_id,season,game_type,week,weekday,gametime,away_score,home_score,home_result,location,roof,surface,old_game_id,total_score,home_win,away_win,upset_win,favorite_win,score_total,wind_speed_category,temperature_category,Temp_Cat,Wind_Cat
438,438,2000-11-26,2000,13,False,NYJ,17,10,CHI,NYJ,-7.0,39.5,Giants Stadium,False,46.0,18.0,2000_13_CHI_NYJ,2000,REG,13,Sunday,13:00,10,17,7,Home,outdoors,grass,2000112602,27,True,False,False,True,27,4,2,40-60,15-20
439,439,2000-11-26,2000,13,False,OAK,41,14,ATL,LVR,-11.0,44.0,Oakland Coliseum,False,48.0,6.0,2000_13_ATL_OAK,2000,REG,13,Sunday,16:05,14,41,27,Home,outdoors,grass,2000112600,55,True,False,False,False,55,2,2,40-60,5-10
440,440,2000-11-26,2000,13,False,SD,17,16,KC,KC,-3.0,41.0,Qualcomm Stadium,False,56.0,5.0,2000_13_KC_SD,2000,REG,13,Sunday,16:15,16,17,1,Home,outdoors,grass,2000112605,33,True,False,True,False,33,1,3,40-60,0-5
441,441,2000-11-26,2000,13,False,SEA,31,38,DEN,DEN,-3.0,45.5,Husky Stadium,False,45.0,11.0,2000_13_DEN_SEA,2000,REG,13,Sunday,16:15,38,31,-7,Home,outdoors,fieldturf,2000112604,69,False,True,False,True,69,3,2,40-60,10-15
442,442,2000-11-26,2000,13,False,STL,24,31,NO,LAR,-13.5,53.5,Edward Jones Dome,False,72.0,0.0,2000_13_NO_STL,2000,REG,13,Sunday,13:00,31,24,-7,Home,dome,astroturf,2000112607,55,False,True,False,False,55,1,4,60-80,0
443,443,2000-11-26,2000,13,False,TB,31,17,BUF,TB,-4.0,37.0,Raymond James Stadium,False,67.0,6.0,2000_13_BUF_TB,2000,REG,13,Sunday,13:00,17,31,14,Home,outdoors,grass,2000112601,48,True,False,False,True,48,2,3,60-80,5-10
444,444,2000-11-26,2000,13,False,WAS,20,23,PHI,WAS,-7.0,37.0,FedEx Field,False,50.0,10.0,2000_13_PHI_WAS,2000,REG,13,Sunday,13:00,23,20,-3,Home,outdoors,grass,2000112608,43,False,True,True,False,43,2,2,40-60,5-10
445,445,2000-11-27,2000,13,False,CAR,31,14,GB,PICK,0.0,44.0,Bank of America Stadium,False,47.0,6.0,2000_13_GB_CAR,2000,REG,13,Monday,09:00,14,31,17,Home,outdoors,grass,2000112700,45,True,False,False,False,45,2,2,40-60,5-10
446,446,2000-11-30,2000,14,False,MIN,24,17,DET,MIN,-9.0,48.5,Hubert H. Humphrey Metrodome,False,72.0,0.0,2000_14_DET_MIN,2000,REG,14,Thursday,20:20,17,24,7,Home,dome,astroturf,2000113000,41,True,False,False,True,41,1,4,60-80,0
447,447,2000-12-03,2000,14,False,ATL,10,30,SEA,PICK,0.0,42.0,Georgia Dome,False,72.0,0.0,2000_14_SEA_ATL,2000,REG,14,Sunday,13:00,30,10,-20,Home,dome,astroturf,2000120310,40,False,True,False,False,40,1,4,60-80,0
448,448,2000-12-03,2000,14,False,BUF,6,33,MIA,BUF,-3.5,36.0,Ralph Wilson Stadium,False,21.0,6.0,2000_14_MIA_BUF,2000,REG,14,Sunday,13:00,33,6,-27,Home,outdoors,astroturf,2000120305,39,False,True,True,False,39,2,1,20-40,5-10
449,449,2000-12-03,2000,14,False,CAR,16,3,STL,LAR,-8.0,58.0,Bank of America Stadium,False,35.0,13.0,2000_14_STL_CAR,2000,REG,14,Sunday,13:00,3,16,13,Home,outdoors,grass,2000120308,19,True,False,False,False,19,3,2,20-40,10-15
450,450,2000-12-03,2000,14,False,CHI,6,28,GB,GB,-2.5,39.0,Soldier Field,False,30.0,8.0,2000_14_GB_CHI,2000,REG,14,Sunday,20:20,28,6,-22,Home,outdoors,grass,2000120312,34,False,True,False,True,34,2,1,20-40,5-10
451,451,2000-12-03,2000,14,False,CIN,24,13,ARI,CIN,-4.0,38.5,Paul Brown Stadium,False,28.0,15.0,2000_14_ARI_CIN,2000,REG,14,Sunday,13:00,13,24,11,Home,outdoors,grass,2000120300,37,True,False,False,True,37,3,1,20-40,10-15
452,452,2000-12-03,2000,14,False,JAX,48,0,CLE,JAX,-14.5,39.0,EverBank Field,False,49.0,15.0,2000_14_CLE_JAX,2000,REG,14,Sunday,16:15,0,48,48,Home,outdoors,grass,2000120301,48,True,False,False,True,48,3,2,40-60,10-15
453,453,2000-12-03,2000,14,False,NO,23,38,DEN,PICK,0.0,45.0,Louisiana Superdome,False,72.0,0.0,2000_14_DEN_NO,2000,REG,14,Sunday,13:00,38,23,-15,Home,dome,astroturf,2000120303,61,False,True,False,False,61,1,4,60-80,0
454,454,2000-12-03,2000,14,False,NYJ,27,17,IND,NYJ,-2.5,44.0,Giants Stadium,False,29.0,10.0,2000_14_IND_NYJ,2000,REG,14,Sunday,16:15,17,27,10,Home,outdoors,grass,2000120304,44,True,False,False,True,44,2,1,20-40,5-10
455,455,2000-12-03,2000,14,False,PHI,13,15,TEN,TEN,-3.0,36.5,Veterans Stadium,False,28.0,11.0,2000_14_TEN_PHI,2000,REG,14,Sunday,13:00,15,13,-2,Home,outdoors,astroturf,2000120311,28,False,True,False,True,28,3,1,20-40,10-15
456,456,2000-12-03,2000,14,False,PIT,21,20,OAK,LVR,-3.0,42.0,Three Rivers Stadium,False,23.0,8.0,2000_14_OAK_PIT,2000,REG,14,Sunday,13:00,20,21,1,Home,outdoors,astroturf,2000120307,41,True,False,False,False,41,2,1,20-40,5-10
457,457,2000-12-03,2000,14,False,SD,17,45,SF,SF,-2.5,44.0,Qualcomm Stadium,False,54.0,6.0,2000_14_SF_SD,2000,REG,14,Sunday,16:05,45,17,-28,Home,outdoors,grass,2000120309,62,False,True,False,True,62,2,3,40-60,5-10
458,458,2000-12-03,2000,14,False,TB,27,7,DAL,TB,-10.0,37.0,Raymond James Stadium,False,59.0,9.0,2000_14_DAL_TB,2000,REG,14,Sunday,13:00,7,27,20,Home,outdoors,grass,2000120302,34,True,False,False,True,34,2,3,40-60,5-10
459,459,2000-12-03,2000,14,False,WAS,7,9,NYG,WAS,-6.0,38.0,FedEx Field,False,29.0,14.0,2000_14_NYG_WAS,2000,REG,14,Sunday,13:00,9,7,-2,Home,outdoors,grass,2000120306,16,False,True,True,False,16,3,1,20-40,10-15
460,460,2000-12-04,2000,14,False,NE,30,24,KC,NE,-1.0,41.0,Foxboro Stadium,False,34.0,10.0,2000_14_KC_NE,2000,REG,14,Monday,09:00,24,30,6,Home,outdoors,grass,2000120400,54,True,False,False,True,54,2,2,20-40,5-10
461,461,2000-12-10,2000,15,False,BAL,24,3,SD,BAL,-13.5,36.5,M&T Bank Stadium,False,31.0,4.0,2000_15_SD_BAL,2000,REG,15,Sunday,13:00,3,24,21,Home,outdoors,grass,2000121009,27,True,False,False,True,27,1,1,20-40,0-5
462,462,2000-12-10,2000,15,False,CHI,24,17,NE,CHI,-2.0,36.5,Soldier Field,False,31.0,10.0,2000_15_NE_CHI,2000,REG,15,Sunday,13:00,17,24,7,Home,outdoors,grass,2000121005,41,True,False,False,True,41,2,1,20-40,5-10
463,463,2000-12-10,2000,15,False,CLE,24,35,PHI,PHI,-14.0,35.5,FirstEnergy Stadium,False,29.0,10.0,2000_15_PHI_CLE,2000,REG,15,Sunday,13:00,35,24,-11,Home,outdoors,grass,2000121007,59,False,True,False,True,59,2,1,20-40,5-10
464,464,2000-12-10,2000,15,False,DAL,32,13,WAS,WAS,-6.0,39.0,Texas Stadium,False,54.0,12.0,2000_15_WAS_DAL,2000,REG,15,Sunday,16:15,13,32,19,Home,outdoors,astroturf,2000121012,45,True,False,True,False,45,3,3,40-60,10-15
465,465,2000-12-10,2000,15,False,DEN,31,24,SEA,DEN,-10.0,48.0,Mile High Stadium,False,28.0,13.0,2000_15_SEA_DEN,2000,REG,15,Sunday,16:05,24,31,7,Home,outdoors,grass,2000121010,55,True,False,False,True,55,3,1,20-40,10-15
466,466,2000-12-10,2000,15,False,GB,26,13,DET,GB,-3.5,41.0,Lambeau Field,False,24.0,11.0,2000_15_DET_GB,2000,REG,15,Sunday,13:00,13,26,13,Home,outdoors,grass,2000121003,39,True,False,False,True,39,3,1,20-40,10-15
467,467,2000-12-10,2000,15,False,JAX,44,10,ARI,JAX,-15.0,42.0,EverBank Field,False,56.0,8.0,2000_15_ARI_JAX,2000,REG,15,Sunday,13:00,10,44,34,Home,outdoors,grass,2000121000,54,True,False,False,True,54,2,3,40-60,5-10
468,468,2000-12-10,2000,15,False,KC,15,14,CAR,KC,-2.5,42.0,Arrowhead Stadium,False,34.0,14.0,2000_15_CAR_KC,2000,REG,15,Sunday,13:00,14,15,1,Home,outdoors,grass,2000121001,29,True,False,False,True,29,3,2,20-40,10-15
469,469,2000-12-10,2000,15,False,MIA,13,16,TB,MIA,-2.5,34.5,Sun Life Stadium,False,73.0,12.0,2000_15_TB_MIA,2000,REG,15,Sunday,13:00,16,13,-3,Home,outdoors,grass,2000121011,29,False,True,True,False,29,3,4,60-80,10-15
470,470,2000-12-10,2000,15,False,NYG,30,10,PIT,NYG,-3.5,35.5,Giants Stadium,False,32.0,9.0,2000_15_PIT_NYG,2000,REG,15,Sunday,13:00,10,30,20,Home,outdoors,grass,2000121008,40,True,False,False,True,40,2,1,20-40,5-10
471,471,2000-12-10,2000,15,False,OAK,31,7,NYJ,LVR,-3.5,47.0,Oakland Coliseum,False,54.0,6.0,2000_15_NYJ_OAK,2000,REG,15,Sunday,20:20,7,31,24,Home,outdoors,grass,2000121013,38,True,False,False,False,38,2,3,40-60,5-10
472,472,2000-12-10,2000,15,False,SF,27,31,NO,SF,-3.0,47.5,Candlestick Park,False,54.0,8.0,2000_15_NO_SF,2000,REG,15,Sunday,16:15,31,27,-4,Home,outdoors,grass,2000121006,58,False,True,True,False,58,2,3,40-60,5-10
473,473,2000-12-10,2000,15,False,STL,40,29,MIN,LAR,-3.5,56.5,Edward Jones Dome,False,72.0,0.0,2000_15_MIN_STL,2000,REG,15,Sunday,16:15,29,40,11,Home,dome,astroturf,2000121004,69,True,False,False,False,69,1,4,60-80,0
474,474,2000-12-10,2000,15,False,TEN,35,3,CIN,TEN,-13.0,36.0,Nissan Stadium,False,46.0,7.0,2000_15_CIN_TEN,2000,REG,15,Sunday,13:00,3,35,32,Home,outdoors,grass,2000121002,38,True,False,False,True,38,2,2,40-60,5-10
475,475,2000-12-11,2000,15,False,IND,44,20,BUF,IND,-6.0,45.0,RCA Dome,False,72.0,0.0,2000_15_BUF_IND,2000,REG,15,Monday,09:00,20,44,24,Home,dome,astroturf,2000121100,64,True,False,False,True,64,1,4,60-80,0
476,476,2000-12-16,2000,16,False,PIT,24,3,WAS,WAS,-1.0,37.5,Three Rivers Stadium,False,37.0,9.0,2000_16_WAS_PIT,2000,REG,16,Saturday,12:30,3,24,21,Home,outdoors,astroturf,2000121600,27,True,False,True,False,27,2,2,20-40,5-10
477,477,2000-12-16,2000,16,False,SEA,27,24,OAK,LVR,-6.0,47.5,Husky Stadium,False,42.0,16.0,2000_16_OAK_SEA,2000,REG,16,Saturday,16:05,24,27,3,Home,outdoors,fieldturf,2000121601,51,True,False,False,False,51,4,2,40-60,15-20
478,478,2000-12-17,2000,16,False,ARI,7,13,BAL,BAL,-15.0,37.5,University of Phoenix Stadium,False,55.0,4.0,2000_16_BAL_ARI,2000,REG,16,Sunday,16:15,13,7,-6,Home,outdoors,grass,2000121701,20,False,True,False,True,20,1,3,40-60,0-5
479,479,2000-12-17,2000,16,False,BUF,10,13,NE,BUF,-4.5,39.0,Ralph Wilson Stadium,False,40.0,22.0,2000_16_NE_BUF,2000,REG,16,Sunday,13:00,13,10,-3,Home,outdoors,astroturf,2000121708,23,False,True,True,False,23,5,2,20-40,20-25
480,480,2000-12-17,2000,16,False,CAR,30,22,SD,CAR,-8.5,38.5,Bank of America Stadium,False,47.0,16.0,2000_16_SD_CAR,2000,REG,16,Sunday,13:00,22,30,8,Home,outdoors,grass,2000121709,52,True,False,False,True,52,4,2,40-60,15-20
481,481,2000-12-17,2000,16,False,CIN,17,14,JAX,JAX,-10.5,42.5,Paul Brown Stadium,False,22.0,21.0,2000_16_JAX_CIN,2000,REG,16,Sunday,13:00,14,17,3,Home,outdoors,grass,2000121707,31,True,False,True,False,31,5,1,20-40,20-25
482,482,2000-12-17,2000,16,False,CLE,0,24,TEN,TEN,-16.0,37.0,FirstEnergy Stadium,False,34.0,22.0,2000_16_TEN_CLE,2000,REG,16,Sunday,13:00,24,0,-24,Home,outdoors,grass,2000121710,24,False,True,False,True,24,5,2,20-40,20-25
483,483,2000-12-17,2000,16,False,DAL,13,17,NYG,NYG,-6.5,36.0,Texas Stadium,False,32.0,10.0,2000_16_NYG_DAL,2000,REG,16,Sunday,20:20,17,13,-4,Home,outdoors,astroturf,2000121711,30,False,True,False,True,30,2,1,20-40,5-10
484,484,2000-12-17,2000,16,False,KC,20,7,DEN,DEN,-3.0,47.0,Arrowhead Stadium,False,5.0,17.0,2000_16_DEN_KC,2000,REG,16,Sunday,13:00,7,20,13,Home,outdoors,grass,2000121703,27,True,False,True,False,27,4,1,0-20,15-20
485,485,2000-12-17,2000,16,False,MIA,13,20,IND,MIA,-3.0,42.0,Sun Life Stadium,False,77.0,8.0,2000_16_IND_MIA,2000,REG,16,Sunday,16:15,20,13,-7,Home,outdoors,grass,2000121706,33,False,True,True,False,33,2,4,60-80,5-10
486,486,2000-12-17,2000,16,False,MIN,28,33,GB,MIN,-7.5,49.0,Hubert H. Humphrey Metrodome,False,72.0,0.0,2000_16_GB_MIN,2000,REG,16,Sunday,13:00,33,28,-5,Home,dome,astroturf,2000121705,61,False,True,True,False,61,1,4,60-80,0
487,487,2000-12-17,2000,16,False,NO,23,7,ATL,NO,-10.0,41.0,Louisiana Superdome,False,72.0,0.0,2000_16_ATL_NO,2000,REG,16,Sunday,13:00,7,23,16,Home,dome,astroturf,2000121700,30,True,False,False,True,30,1,4,60-80,0
488,488,2000-12-17,2000,16,False,NYJ,7,10,DET,NYJ,-6.5,39.5,Giants Stadium,False,54.0,19.0,2000_16_DET_NYJ,2000,REG,16,Sunday,13:00,10,7,-3,Home,outdoors,grass,2000121704,17,False,True,True,False,17,4,3,40-60,15-20
489,489,2000-12-17,2000,16,False,SF,17,0,CHI,SF,-6.0,45.5,Candlestick Park,False,53.0,6.0,2000_16_CHI_SF,2000,REG,16,Sunday,16:05,0,17,17,Home,outdoors,grass,2000121702,17,True,False,False,True,17,2,3,40-60,5-10
490,490,2000-12-18,2000,16,False,TB,38,35,STL,LAR,-1.0,49.0,Raymond James Stadium,False,47.0,9.0,2000_16_STL_TB,2000,REG,16,Monday,09:00,35,38,3,Home,outdoors,grass,2000121800,73,True,False,False,False,73,2,2,40-60,5-10
491,491,2000-12-23,2000,17,False,DEN,38,9,SF,DEN,-7.0,48.5,Mile High Stadium,False,34.0,11.0,2000_17_SF_DEN,2000,REG,17,Saturday,16:15,9,38,29,Home,outdoors,grass,2000122301,47,True,False,False,True,47,3,2,20-40,10-15
492,492,2000-12-23,2000,17,False,NYG,28,25,JAX,NYG,-4.0,37.5,Giants Stadium,False,22.0,20.0,2000_17_JAX_NYG,2000,REG,17,Saturday,12:30,25,28,3,Home,outdoors,grass,2000122300,53,True,False,False,True,53,4,1,20-40,15-20
493,493,2000-12-23,2000,17,False,SEA,23,42,BUF,SEA,-3.0,42.5,Husky Stadium,False,44.0,10.0,2000_17_BUF_SEA,2000,REG,17,Saturday,20:20,42,23,-19,Home,outdoors,fieldturf,2000122302,65,False,True,True,False,65,2,2,40-60,5-10
494,494,2000-12-24,2000,17,False,ATL,29,13,KC,KC,-4.5,40.5,Georgia Dome,False,72.0,0.0,2000_17_KC_ATL,2000,REG,17,Sunday,13:00,13,29,16,Home,dome,astroturf,2000122404,42,True,False,True,False,42,1,4,60-80,0
495,495,2000-12-24,2000,17,False,BAL,34,20,NYJ,BAL,-6.0,35.5,M&T Bank Stadium,False,24.0,3.0,2000_17_NYJ_BAL,2000,REG,17,Sunday,13:00,20,34,14,Home,outdoors,grass,2000122407,54,True,False,False,True,54,1,1,20-40,0-5
496,496,2000-12-24,2000,17,False,DET,20,23,CHI,DET,-10.0,37.0,Pontiac Silverdome,False,72.0,0.0,2000_17_CHI_DET,2000,REG,17,Sunday,13:00,23,20,-3,Home,dome,astroturf,2000122402,43,False,True,True,False,43,1,4,60-80,0
497,497,2000-12-24,2000,17,False,GB,17,14,TB,GB,-2.5,38.0,Lambeau Field,False,6.0,12.0,2000_17_TB_GB,2000,REG,17,Sunday,13:00,14,17,3,Home,outdoors,grass,2000122410,31,True,False,False,True,31,3,1,0-20,10-15
498,498,2000-12-24,2000,17,False,IND,31,10,MIN,IND,-3.0,53.5,RCA Dome,False,72.0,0.0,2000_17_MIN_IND,2000,REG,17,Sunday,16:15,10,31,21,Home,dome,astroturf,2000122406,41,True,False,False,True,41,1,4,60-80,0
499,499,2000-12-24,2000,17,False,NE,24,27,MIA,MIA,-4.0,35.0,Foxboro Stadium,False,26.0,12.0,2000_17_MIA_NE,2000,REG,17,Sunday,13:00,27,24,-3,Home,outdoors,grass,2000122405,51,False,True,False,True,51,3,1,20-40,10-15
500,500,2000-12-24,2000,17,False,NO,21,26,STL,LAR,-3.5,56.0,Louisiana Superdome,False,72.0,0.0,2000_17_STL_NO,2000,REG,17,Sunday,13:00,26,21,-5,Home,dome,astroturf,2000122409,47,False,True,False,False,47,1,4,60-80,0
501,501,2000-12-24,2000,17,False,OAK,52,9,CAR,LVR,-9.0,45.5,Oakland Coliseum,False,50.0,6.0,2000_17_CAR_OAK,2000,REG,17,Sunday,16:15,9,52,43,Home,outdoors,grass,2000122401,61,True,False,False,False,61,2,2,40-60,5-10
502,502,2000-12-24,2000,17,False,PHI,16,7,CIN,PHI,-10.5,35.0,Veterans Stadium,False,26.0,8.0,2000_17_CIN_PHI,2000,REG,17,Sunday,13:00,7,16,9,Home,outdoors,astroturf,2000122403,23,True,False,False,True,23,2,1,20-40,5-10
503,503,2000-12-24,2000,17,False,SD,21,34,PIT,PIT,-3.0,37.5,Qualcomm Stadium,False,53.0,5.0,2000_17_PIT_SD,2000,REG,17,Sunday,16:05,34,21,-13,Home,outdoors,grass,2000122408,55,False,True,False,True,55,1,3,40-60,0-5
504,504,2000-12-24,2000,17,False,WAS,20,3,ARI,WAS,-7.0,38.5,FedEx Field,False,28.0,9.0,2000_17_ARI_WAS,2000,REG,17,Sunday,13:00,3,20,17,Home,outdoors,grass,2000122400,23,True,False,False,True,23,2,1,20-40,5-10
505,505,2000-12-25,2000,17,False,TEN,31,0,DAL,TEN,-13.5,37.5,Nissan Stadium,False,20.0,10.0,2000_17_DAL_TEN,2000,REG,17,Monday,09:00,0,31,31,Home,outdoors,grass,2000122500,31,True,False,False,True,31,2,1,0-20,5-10
506,506,2000-12-30,2000,Wildcard,True,MIA,23,17,IND,IND,-1.5,42.0,Sun Life Stadium,False,79.0,9.0,2000_18_IND_MIA,2000,WC,18,Saturday,12:30,17,23,6,Home,outdoors,grass,2000123001,40,True,False,True,False,40,2,4,60-80,5-10
507,507,2000-12-30,2000,Wildcard,True,NO,31,28,STL,LAR,-5.5,55.0,Louisiana Superdome,False,72.0,0.0,2000_18_STL_NO,2000,WC,18,Saturday,16:00,28,31,3,Home,dome,astroturf,2000123000,59,True,False,False,False,59,1,4,60-80,0
508,508,2000-12-31,2000,Wildcard,True,BAL,21,3,DEN,BAL,-3.5,41.0,M&T Bank Stadium,False,54.5,6.0,2000_18_DEN_BAL,2000,WC,18,Sunday,12:30,3,21,18,Home,outdoors,grass,2000123101,24,True,False,False,True,24,2,3,40-60,5-10
509,509,2000-12-31,2000,Wildcard,True,PHI,21,3,TB,TB,-3.0,34.0,Veterans Stadium,False,53.5,8.0,2000_18_TB_PHI,2000,WC,18,Sunday,16:15,3,21,18,Home,outdoors,astroturf,2000123100,24,True,False,True,False,24,2,3,40-60,5-10
510,510,2001-01-06,2000,Division,True,MIN,34,16,NO,MIN,-8.0,49.5,Hubert H. Humphrey Metrodome,False,72.0,0.0,2000_19_NO_MIN,2000,DIV,19,Saturday,12:30,16,34,18,Home,dome,astroturf,2001010600,50,True,False,False,True,50,1,4,60-80,0
511,511,2001-01-06,2000,Division,True,OAK,27,0,MIA,LVR,-9.0,42.0,Oakland Coliseum,False,60.0,8.0,2000_19_MIA_OAK,2000,DIV,19,Saturday,16:00,0,27,27,Home,outdoors,grass,2001010601,27,True,False,False,False,27,2,3,40-60,5-10
512,512,2001-01-07,2000,Division,True,NYG,20,10,PHI,NYG,-4.5,33.5,Giants Stadium,False,53.0,10.0,2000_19_PHI_NYG,2000,DIV,19,Sunday,16:00,10,20,10,Home,outdoors,grass,2001010701,30,True,False,False,True,30,2,3,40-60,5-10
513,513,2001-01-07,2000,Division,True,TEN,10,24,BAL,TEN,-6.0,34.0,Nissan Stadium,False,59.0,6.0,2000_19_BAL_TEN,2000,DIV,19,Sunday,12:30,24,10,-14,Home,outdoors,grass,2001010700,34,False,True,True,False,34,2,3,40-60,5-10
514,514,2001-01-14,2000,Conference,True,NYG,41,0,MIN,MIN,-1.0,41.5,Giants Stadium,False,53.0,10.0,2000_20_MIN_NYG,2000,CON,20,Sunday,13:00,0,41,41,Home,outdoors,grass,2001011401,41,True,False,True,False,41,2,3,40-60,5-10
515,515,2001-01-14,2000,Conference,True,OAK,3,16,BAL,LVR,-6.0,38.0,Oakland Coliseum,False,60.0,8.0,2000_20_BAL_OAK,2000,CON,20,Sunday,16:00,16,3,-13,Home,outdoors,grass,2001011400,19,False,True,False,False,19,2,3,40-60,5-10
516,516,2001-09-09,2001,1,False,BAL,17,6,CHI,BAL,-10.5,33.5,M&T Bank Stadium,False,72.0,6.0,2001_01_CHI_BAL,2001,REG,1,Sunday,13:00,6,17,11,Home,outdoors,grass,2001090902,23,True,False,False,True,23,2,4,60-80,5-10
517,517,2001-09-09,2001,1,False,BUF,6,24,NO,NO,-1.5,37.5,Ralph Wilson Stadium,False,80.0,12.0,2001_01_NO_BUF,2001,REG,1,Sunday,13:00,24,6,-18,Home,outdoors,astroturf,2001090906,30,False,True,False,True,30,3,4,60-80,10-15
518,518,2001-09-09,2001,1,False,CIN,23,17,NE,PICK,0.0,36.0,Paul Brown Stadium,False,75.0,11.0,2001_01_NE_CIN,2001,REG,1,Sunday,13:00,17,23,6,Home,outdoors,grass,2001090905,40,True,False,False,False,40,3,4,60-80,10-15
519,519,2001-09-09,2001,1,False,CLE,6,9,SEA,SEA,-4.0,38.5,FirstEnergy Stadium,False,79.0,14.0,2001_01_SEA_CLE,2001,REG,1,Sunday,13:00,9,6,-3,Home,outdoors,grass,2001090910,15,False,True,False,True,15,3,4,60-80,10-15
520,520,2001-09-09,2001,1,False,DAL,6,10,TB,TB,-9.0,34.0,Texas Stadium,False,75.0,13.0,2001_01_TB_DAL,2001,REG,1,Sunday,13:00,10,6,-4,Home,outdoors,astroturf,2001090911,16,False,True,False,True,16,3,4,60-80,10-15
521,521,2001-09-09,2001,1,False,GB,28,6,DET,GB,-5.5,41.5,Lambeau Field,False,61.0,7.0,2001_01_DET_GB,2001,REG,1,Sunday,13:00,6,28,22,Home,outdoors,grass,2001090903,34,True,False,False,True,34,2,3,60-80,5-10
522,522,2001-09-09,2001,1,False,JAX,21,3,PIT,JAX,-3.0,37.5,EverBank Field,False,80.0,10.0,2001_01_PIT_JAX,2001,REG,1,Sunday,13:00,3,21,18,Home,outdoors,grass,2001090908,24,True,False,False,True,24,2,4,60-80,5-10
523,523,2001-09-09,2001,1,False,KC,24,27,OAK,LVR,-3.0,43.0,Arrowhead Stadium,False,64.0,10.0,2001_01_OAK_KC,2001,REG,1,Sunday,13:00,27,24,-3,Home,outdoors,grass,2001090907,51,False,True,False,False,51,2,3,60-80,5-10
524,524,2001-09-09,2001,1,False,MIN,13,24,CAR,MIN,-10.0,45.0,Hubert H. Humphrey Metrodome,False,72.0,0.0,2001_01_CAR_MIN,2001,REG,1,Sunday,13:00,24,13,-11,Home,dome,astroturf,2001090901,37,False,True,True,False,37,1,4,60-80,0
525,525,2001-09-09,2001,1,False,NYJ,24,45,IND,IND,-1.5,44.5,Giants Stadium,False,76.0,12.0,2001_01_IND_NYJ,2001,REG,1,Sunday,13:00,45,24,-21,Home,outdoors,grass,2001090904,69,False,True,False,True,69,3,4,60-80,10-15
526,526,2001-09-09,2001,1,False,PHI,17,20,STL,LAR,-3.0,46.0,Veterans Stadium,False,76.0,8.0,2001_01_STL_PHI,2001,REG,1,Sunday,16:15,20,17,-3,Home,outdoors,fieldturf,2001090909,37,False,True,False,False,37,2,4,60-80,5-10
527,527,2001-09-09,2001,1,False,SD,30,3,WAS,LAC,-2.5,36.5,Qualcomm Stadium,False,66.0,9.0,2001_01_WAS_SD,2001,REG,1,Sunday,16:15,3,30,27,Home,outdoors,grass,2001090912,33,True,False,False,False,33,2,3,60-80,5-10
528,528,2001-09-09,2001,1,False,SF,16,13,ATL,SF,-3.5,46.0,Candlestick Park,False,62.0,12.0,2001_01_ATL_SF,2001,REG,1,Sunday,16:15,13,16,3,Home,outdoors,grass,2001090900,29,True,False,False,True,29,3,3,60-80,10-15
529,529,2001-09-09,2001,1,False,TEN,23,31,MIA,TEN,-6.5,34.0,Nissan Stadium,False,79.0,14.0,2001_01_MIA_TEN,2001,REG,1,Sunday,20:30,31,23,-8,Home,outdoors,grass,2001090913,54,False,True,True,False,54,3,4,60-80,10-15
530,530,2001-09-10,2001,1,False,DEN,31,20,NYG,DEN,-7.0,43.5,Sports Authority Field at Mile High,False,62.0,12.0,2001_01_NYG_DEN,2001,REG,1,Monday,09:00,20,31,11,Home,outdoors,grass,2001091000,51,True,False,False,True,51,3,3,60-80,10-15
531,531,2001-09-23,2001,2,False,ARI,17,38,DEN,DEN,-8.5,45.0,University of Phoenix Stadium,False,91.0,6.0,2001_02_DEN_ARI,2001,REG,2,Sunday,20:30,38,17,-21,Home,outdoors,grass,2001092312,55,False,True,False,True,55,2,5,80-100,5-10
532,532,2001-09-23,2001,2,False,ATL,24,16,CAR,ATL,-3.5,41.0,Georgia Dome,False,72.0,0.0,2001_02_CAR_ATL,2001,REG,2,Sunday,13:00,16,24,8,Home,dome,astroturf,2001092302,40,True,False,False,True,40,1,4,60-80,0
533,533,2001-09-23,2001,2,False,CHI,17,10,MIN,MIN,-3.0,43.5,Soldier Field,False,61.0,9.0,2001_02_MIN_CHI,2001,REG,2,Sunday,13:00,10,17,7,Home,outdoors,grass,2001092304,27,True,False,True,False,27,2,3,60-80,5-10
534,534,2001-09-23,2001,2,False,CIN,21,10,BAL,BAL,-7.0,33.5,Paul Brown Stadium,False,66.0,6.0,2001_02_BAL_CIN,2001,REG,2,Sunday,13:00,10,21,11,Home,outdoors,grass,2001092300,31,True,False,True,False,31,2,3,60-80,5-10
535,535,2001-09-23,2001,2,False,CLE,24,14,DET,DET,-1.5,33.0,FirstEnergy Stadium,False,63.0,9.0,2001_02_DET_CLE,2001,REG,2,Sunday,13:00,14,24,10,Home,outdoors,grass,2001092303,38,True,False,True,False,38,2,3,60-80,5-10
536,536,2001-09-23,2001,2,False,DAL,21,32,SD,LAC,-3.5,34.0,Texas Stadium,False,76.0,7.0,2001_02_SD_DAL,2001,REG,2,Sunday,13:00,32,21,-11,Home,outdoors,astroturf,2001092310,53,False,True,False,False,53,2,4,60-80,5-10
